Open,High,Low,Close,Volume,Dividends,Stock Splits
1304.199951171875,1304.800048828125,1304.0,1304.5999755859375,15735,0.0,0.0
1304.5999755859375,1304.5999755859375,1304.0,1304.0,21253,0.0,0.0
1304.0999755859375,1304.0999755859375,1304.0,1304.0999755859375,22826,0.0,0.0
1304.0999755859375,1304.0999755859375,1304.0,1304.0,16249,0.0,0.0
1304.0999755859375,1304.0999755859375,1304.0,1304.0999755859375,11077,0.0,0.0
1304.0,1304.5,1304.0,1304.4000244140625,15850,0.0,0.0
1304.4000244140625,1304.4000244140625,1303.800048828125,1303.800048828125,39359,0.0,0.0
1303.5999755859375,1303.800048828125,1303.199951171875,1303.5999755859375,29409,0.0,0.0
1303.800048828125,1304.0,1303.5999755859375,1303.9000244140625,10912,0.0,0.0
1304.0,1304.0,1303.300048828125,1303.5999755859375,13517,0.0,0.0
1303.5999755859375,1303.800048828125,1303.5999755859375,1303.800048828125,10164,0.0,0.0
1303.800048828125,1303.9000244140625,1303.0999755859375,1303.4000244140625,22016,0.0,0.0
